timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,value48,value49,value50,value51,value52,value53,value54,value55,value56,value57,value58,value59,value60,value61,value62,value63,value64,value65,value66,value67,value68,value69,value70,value71,value72,value73,value74,value75,value76,value77,value78,value79,value80,value81,value82,value83,merged_logs,label
1627886820000,0.0,0.0,2069774638919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,3.423250620347395e-05,0.0001369300248138,1943401245901236.8,8.973895781637717e-05,0.0003589558312655,1199397855318291.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77717880000000,1.0,4.0,1.14742001e+16,0.0001239714640198,0.0004958858560794,0.0,0.0,3070459900000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E6,E7,E13,E14', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627886850000,0.0,0.0,2069774638919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208064501253132,0.0832258005012531,1943402067419048.8,0.0216224080200501,0.0864896320802005,1199398840125414.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0300751879699248,0.1203007518796992,77719120000000,1.0,4.0,1.147431993e+16,0.0424288581453634,0.1697154325814536,0.0075187969924812,0.0300751879699248,3070460460000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627886880000,0.0,0.0,2069774759317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,8.065298507462685e-05,0.0003226119402985,1943402513753988.8,3.947139303482587e-05,0.0001578855721393,1199400105091323.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77720290000000,1.0,4.0,1.147443577e+16,0.0001201243781094,0.0004804975124378,0.0,0.0,3070461000000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E6,E7,E13,E14', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3']",0
1627886910000,0.0,0.0,2069775144001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058352873134328,0.0233411492537313,1943403509136490.0,0.0117962940298507,0.0471851761194029,1199401328927442.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0099502487562189,0.0398009950248756,77721760000000,1.0,4.0,1.147455954e+16,0.0176315813432835,0.0705263253731343,0.0074626865671641,0.0298507462686567,3070461710000000.0,"['E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E1', 'E2', 'E2', 'E1', 'E1', 'E2', 'E2', 'E3', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E1', 'E2', 'E2', 'E1', 'E1', 'E2', 'E2', 'E3', 'E3', 'E0', 'E4', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627886940000,0.0,0.0,2069775250114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059220169154228,0.0236880676616915,1943404319233860.8,0.0154254009950248,0.0617016039800995,1199402575706380.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0149253731343283,0.0597014925373134,77723080000000,1.0,4.0,1.147467531e+16,0.0213474179104477,0.085389671641791,0.0049751243781094,0.0199004975124378,3070462380000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E4', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3']",0
1627886970000,0.0,0.0,2069775259759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058982330864197,0.023592932345679,1943405397924379.2,0.0153095933333333,0.0612383733333333,1199403715739361.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0148148148148148,0.0592592592592592,77724550000000,1.0,4.0,1.147479919e+16,0.021207826419753,0.0848313056790123,0.0074074074074074,0.0296296296296296,3070463110000000.0,"['E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E0', 'E3', 'E1', 'E2', 'E0', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887000000,0.0,0.0,2069775259759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015073837905236,0.0060295351620947,1943406321418590.0,0.0200548610972568,0.0802194443890274,1199405021473725.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0149625935162094,0.0598503740648379,77726060000000,1.0,4.0,1.147491894e+16,0.0215622448877805,0.0862489795511221,0.0074812967581047,0.0299251870324189,3070463830000000.0,"['E1', 'E2', 'E3', 'E1', 'E1', 'E2', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E6,E7,E13,E14', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887030000,0.0,0.0,2069775427493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118404039800995,0.047361615920398,1943407203492830.0,0.0314931756218905,0.1259727024875621,1199405849868663.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0323383084577114,0.1293532338308457,77727210000000,1.0,4.0,1.147503477e+16,0.04333357960199,0.1733343184079602,0.0124378109452736,0.0497512437810945,3070464400000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E1', 'E2', 'E3', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6', 'E1', 'E2', 'E3', 'E0']",0
1627887060000,0.0,0.0,2069775641837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1943407880503822.0,8.798980099502488e-05,0.00035195920398,1199406622545850.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77728180000000,1.0,4.0,1.147515864e+16,8.798980099502488e-05,0.00035195920398,0.0,0.0,3070464910000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887090000,0.0,0.0,2069776183079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,7.359402985074626e-05,0.0002943761194029,1943408404079098.0,3.075149253731344e-05,0.0001230059701492,1199407639398023.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77729210000000,1.0,4.0,1.147527454e+16,0.000104345522388,0.0004173820895522,0.0,0.0,3070465400000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E1', 'E2', 'E6', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6']",0
1627887120000,0.0,0.0,2069776667151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054525462311557,0.0218101849246231,1943409119637104.8,0.0157097439698492,0.0628389758793969,1199408541090645.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0125628140703517,0.050251256281407,77730240000000,1.0,4.0,1.147539421e+16,0.021162290201005,0.0846491608040201,0.0050251256281407,0.0201005025125628,3070465940000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E1', 'E2', 'E2', 'E1', 'E1', 'E2', 'E2', 'E3', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E4']",0
1627887150000,0.0,0.0,2069776667151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,4.751920199501247e-05,0.00019007680798,1943409558144044.8,5.821221945137157e-05,0.0002328488778054,1199409142265263.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77730930000000,1.0,4.0,1.147551808e+16,0.0001057314214463,0.0004229256857855,0.0,0.0,3070466260000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887180000,0.0,0.0,2069776667151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1943410064986578.0,0.000106260591133,0.000425042364532,1199410007105214.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77731800000000,1.0,4.0,1.147563796e+16,0.000106260591133,0.000425042364532,0.0,0.0,3070466790000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3']",0
1627887210000,0.0,0.0,2069776888060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035251613466334,0.0141006453865336,1943410497351908.0,0.0180016850374064,0.0720067401496259,1199411106919503.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0174563591022443,0.0698254364089775,77732810000000,1.0,4.0,1.147575774e+16,0.0215268463840399,0.0861073855361596,0.0049875311720698,0.0199501246882793,3070467350000000.0,"['E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E7', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887240000,0.0,0.0,2069777075012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053752297766749,0.0215009191066997,1943411694137686.0,0.0157207032258064,0.0628828129032258,1199412552223172.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0148883374689826,0.0595533498759305,77734540000000,1.0,4.0,1.14758775e+16,0.0210959330024813,0.0843837320099255,0.0074441687344913,0.0297766749379652,3070468220000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E1', 'E1', 'E2', 'E2', 'E1', 'E2', 'E2', 'E3', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E1', 'E2', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E5,E6,E7,E13,E14', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887270000,0.0,0.0,2069777075012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309903037406483,0.1239612149625935,1943412482527706.0,0.0080875583541147,0.0323502334164588,1199413457220681.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0249376558603491,0.0997506234413965,77735670000000,1.0,4.0,1.147599728e+16,0.039077862094763,0.1563114483790523,0.0124688279301745,0.0498753117206982,3070468730000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887300000,0.0,0.0,2069777075012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199117928039702,0.0796471712158809,1943412889148142.0,0.0011318977667493,0.0045275910669975,1199414106252604.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0148883374689826,0.0595533498759305,77736360000000,1.0,4.0,1.147611715e+16,0.0210436905707196,0.0841747622828784,0.0074441687344913,0.0297766749379652,3070469090000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
1627887330000,0.0,0.0,2069777166922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1518221403257.0,0,0,0,0,0,0,0,0,0,0,0,0,4.016857855361597e-05,0.0001606743142144,1943413784579416.0,8.653167082294265e-05,0.0003461266832917,1199415003744064.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,77737570000000,1.0,4.0,1.147623294e+16,0.0001267002493765,0.0005068009975062,0.0,0.0,3070469640000000.0,"['E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E6', 'E1', 'E1', 'E1', 'E1', 'E2', 'E2', 'E2', 'E2', 'E3', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E1', 'E2', 'E3', 'E3', 'E0', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0', 'E1', 'E2', 'E3', 'E0']",0
